iter	Logloss
1511	0.4442685391
1512	0.4441865866
1513	0.4441665911
1514	0.4441434461
1515	0.4440365148
1516	0.4440148309
1517	0.4439903745
1518	0.4438969091
1519	0.4437794741
1520	0.4437392996
1521	0.4436895414
1522	0.4436553346
1523	0.4435573243
1524	0.4434407756
1525	0.4434091827
1526	0.4433819966
1527	0.4433229844
1528	0.4432875188
1529	0.4432157302
1530	0.4431691723
1531	0.4431303237
1532	0.4430339252
1533	0.4429627868
1534	0.4428626327
1535	0.4428262551
1536	0.442747064
1537	0.4426627419
1538	0.4425619398
1539	0.4425053136
1540	0.4424833965
1541	0.4424357607
1542	0.442395615
1543	0.4421787661
1544	0.4420979467
1545	0.4420365443
1546	0.441971987
1547	0.4419534444
1548	0.4418984446
1549	0.4418588358
1550	0.4417742992
1551	0.4417548039
1552	0.4416936168
1553	0.4416013513
1554	0.4415028969
1555	0.4414559162
1556	0.4414247588
1557	0.4413244282
1558	0.4412798274
1559	0.4411907256
1560	0.4411420086
1561	0.4410142988
1562	0.4409822064
1563	0.4409073904
1564	0.4408803013
1565	0.4408549575
1566	0.4407748668
1567	0.4407358895
1568	0.4406809566
1569	0.4406491623
1570	0.4406223232
1571	0.4405977333
1572	0.4405512065
1573	0.4404989772
1574	0.4404270088
1575	0.4402758774
1576	0.4401698114
1577	0.4399648786
1578	0.4398881623
1579	0.4398067264
1580	0.4397558683
1581	0.4397169765
1582	0.4396778575
1583	0.4396020989
1584	0.4395613196
1585	0.4394701667
1586	0.4393810534
1587	0.4393473903
1588	0.4392511987
1589	0.4391477125
1590	0.4390607889
1591	0.4389793665
1592	0.4389361315
1593	0.438732831
1594	0.4386706212
1595	0.438605448
1596	0.4385158521
1597	0.4384276684
1598	0.4383463093
1599	0.4383021246
1600	0.4382325027
1601	0.4381288882
1602	0.4380889972
1603	0.4380439384
1604	0.4379755913
1605	0.4379365971
1606	0.4379023384
1607	0.4378672316
1608	0.4378087404
1609	0.437785703
1610	0.4376676452
1611	0.4376522785
1612	0.4376071653
1613	0.4375623099
1614	0.4375001577
1615	0.4373770653
1616	0.4372637708
1617	0.4371014869
1618	0.4370086569
1619	0.4369473073
1620	0.4368951926
1621	0.4367942194
1622	0.4367366963
1623	0.4367224519
1624	0.4366248251
1625	0.4365887458
1626	0.4364228757
1627	0.4363245579
1628	0.4363055934
1629	0.4362609625
1630	0.4361662089
1631	0.4361394117
1632	0.4360656996
1633	0.436017733
1634	0.4359863141
1635	0.4359365402
1636	0.4358215548
1637	0.4357855381
1638	0.4357466805
1639	0.435725191
1640	0.4356037082
1641	0.435565021
1642	0.4355176855
1643	0.4354631018
1644	0.4353639129
1645	0.4353157994
1646	0.4352293908
1647	0.4351702634
1648	0.4351355471
1649	0.4350879516
1650	0.4350561082
1651	0.4350162945
1652	0.434897612
1653	0.4348348777
1654	0.4347606942
1655	0.4346943511
1656	0.4345942589
1657	0.4345274623
1658	0.434438758
1659	0.4343856234
1660	0.4343700248
1661	0.4343438229
1662	0.4342889702
1663	0.4342276582
1664	0.43417024
1665	0.4340728052
1666	0.4340399029
1667	0.4340136563
1668	0.4339710688
1669	0.4339146904
1670	0.433841873
1671	0.4338186684
1672	0.4337616288
1673	0.4337095508
1674	0.4336439996
1675	0.433530181
1676	0.4334747676
1677	0.4333793981
1678	0.4333134936
1679	0.4332527637
1680	0.4332020067
1681	0.4331428997
1682	0.4330507875
1683	0.4330088495
1684	0.4329694079
1685	0.4329333377
1686	0.4329161866
1687	0.4328719123
1688	0.4328199236
1689	0.4327614753
1690	0.4327053793
1691	0.4326284578
1692	0.4326025311
1693	0.432563723
1694	0.4324997768
1695	0.4324457868
1696	0.4323943877
1697	0.4323394659
1698	0.43226862
1699	0.4321664032
1700	0.4321057021
1701	0.4320936855
1702	0.4320663075
1703	0.4320092719
1704	0.431984583
1705	0.4319542014
1706	0.431892372
1707	0.4318154584
1708	0.431772445
1709	0.4317260177
1710	0.4317036731
1711	0.4316797128
1712	0.431609707
1713	0.4315679609
1714	0.4315032488
1715	0.4313006576
1716	0.4312492956
1717	0.4312117055
1718	0.4311864077
1719	0.4310840881
1720	0.4310114195
1721	0.4309660047
1722	0.4309364578
1723	0.4308987731
1724	0.4307966696
1725	0.4307433647
1726	0.4307277645
1727	0.4306645887
1728	0.4306147247
1729	0.4305650072
1730	0.4303537351
1731	0.4302794386
1732	0.4302255976
1733	0.4300923669
1734	0.4300523406
1735	0.4300078897
1736	0.4299357703
1737	0.4298630667
1738	0.4298250286
1739	0.4297699311
1740	0.4297128774
1741	0.4296340019
1742	0.4295564804
1743	0.4294079459
1744	0.4293620632
1745	0.4292896621
1746	0.4292388301
1747	0.4291899521
1748	0.4291628849
1749	0.4291076375
1750	0.4290469216
1751	0.4289968102
1752	0.4289818073
1753	0.4289520665
1754	0.4288920218
1755	0.428850456
1756	0.4288257854
1757	0.4288078681
1758	0.4287445595
1759	0.4286791948
1760	0.4286372327
1761	0.428599943
1762	0.4285639223
1763	0.4284728748
1764	0.4284055623
1765	0.428328141
1766	0.4282989084
1767	0.4282592889
1768	0.4282206042
1769	0.4281968364
1770	0.4281520034
1771	0.4280489964
1772	0.4280000401
1773	0.4279363122
1774	0.4278975071
1775	0.427804007
1776	0.4277750125
1777	0.4276407881
1778	0.4276341695
1779	0.4275807295
1780	0.4275286157
1781	0.427379763
1782	0.4273145905
1783	0.4272485194
1784	0.4271763768
1785	0.4271337094
1786	0.4270593735
1787	0.4269225151
1788	0.4268658991
1789	0.4267616031
1790	0.4266558202
1791	0.4265806697
1792	0.4265682387
1793	0.4265221984
1794	0.4264268766
1795	0.4264085685
1796	0.4262843168
1797	0.4262468734
1798	0.4261951383
1799	0.4261481713
1800	0.4261055869
1801	0.4260679137
1802	0.4260087097
1803	0.425915651
1804	0.4258951142
1805	0.4257901588
1806	0.4257369457
1807	0.4256888441
1808	0.425652211
1809	0.4256162385
1810	0.4255902145
1811	0.4255214357
1812	0.4254993349
1813	0.425434459
1814	0.4254030124
1815	0.4253597076
1816	0.4252931607
1817	0.4252491061
1818	0.4251725973
1819	0.4251097599
1820	0.4250703902
1821	0.4250371367
1822	0.4249596547
1823	0.4249182223
1824	0.4248431701
1825	0.4247938215
1826	0.424758684
1827	0.4247472444
1828	0.4247099467
1829	0.4246583551
1830	0.4246185527
1831	0.424520528
1832	0.4244961347
1833	0.4244757485
1834	0.4244324394
1835	0.4243886136
1836	0.4243028035
1837	0.42426683
1838	0.4242111819
1839	0.4240759939
1840	0.4240100695
1841	0.4239660732
1842	0.423904412
1843	0.4238613531
1844	0.4237613572
1845	0.4236522672
1846	0.4236052916
1847	0.4235669583
1848	0.4235255205
1849	0.4234881888
1850	0.4233844694
1851	0.4233405661
1852	0.4233126273
1853	0.4232672407
1854	0.4231968221
1855	0.4231706658
1856	0.4230990335
1857	0.4230256903
1858	0.4229628028
1859	0.4228910813
1860	0.422862834
1861	0.4228365056
1862	0.4227854979
1863	0.4226790657
1864	0.4226446038
1865	0.4226126775
1866	0.4225638584
1867	0.4225139298
1868	0.4224856072
1869	0.422459592
1870	0.4224474849
1871	0.4224210028
1872	0.4223328192
1873	0.4222727112
1874	0.4221926365
1875	0.4221381284
1876	0.4220882891
1877	0.4220381368
1878	0.4219871001
1879	0.421946455
1880	0.421902126
1881	0.4218676681
1882	0.4218093804
1883	0.421758804
1884	0.4217038127
1885	0.4216461986
1886	0.4215641365
1887	0.4215272618
1888	0.4214707197
1889	0.4214452381
1890	0.4214114273
1891	0.4213116564
1892	0.4212212584
1893	0.4211574405
1894	0.4211166806
1895	0.4210599392
1896	0.4210131927
1897	0.420978259
1898	0.4209092747
1899	0.42088118
1900	0.4208513898
1901	0.4207751093
1902	0.4207373677
1903	0.42070764
1904	0.4206578811
1905	0.420618859
1906	0.4204910702
1907	0.4204681931
1908	0.4204599051
1909	0.4204060476
1910	0.4203634303
1911	0.4202794422
1912	0.4202652429
1913	0.4202271808
1914	0.4201412055
1915	0.4200799277
1916	0.4199917426
1917	0.4199072564
1918	0.419892947
1919	0.4198305939
1920	0.4197859591
1921	0.4197465932
1922	0.4196459894
1923	0.4196026007
1924	0.4195698543
1925	0.419481777
1926	0.4194144821
1927	0.4193992423
1928	0.4192981474
1929	0.419208936
1930	0.419154451
1931	0.4190992054
1932	0.4190580204
1933	0.4189983494
1934	0.418943924
1935	0.4189018687
1936	0.4188559403
1937	0.4188060997
1938	0.4187067352
1939	0.4186135076
1940	0.4185682917
1941	0.4185164519
1942	0.4184832176
1943	0.4184291464
1944	0.4183950715
1945	0.4183436941
1946	0.418309667
1947	0.4182160728
1948	0.4181597113
1949	0.4181452518
1950	0.4180937023
1951	0.4180589891
1952	0.4180265608
1953	0.4179701986
1954	0.4179339738
1955	0.4178255667
1956	0.4177638424
1957	0.4177358222
1958	0.4177141485
1959	0.4176683227
1960	0.4176020276
1961	0.4175500635
1962	0.4175239928
1963	0.4174828221
1964	0.4174502987
1965	0.4173776295
1966	0.41735056
1967	0.4173208615
1968	0.4172917984
1969	0.4172510478
1970	0.4171610295
1971	0.417125194
1972	0.417067944
1973	0.4170437473
1974	0.4169887896
1975	0.4169731115
1976	0.4169621696
1977	0.4168959953
1978	0.4168501338
1979	0.4167920218
1980	0.4167623298
1981	0.4167229791
1982	0.416643335
1983	0.4166102612
1984	0.4164990047
1985	0.4164144305
1986	0.4163584437
1987	0.4163293391
1988	0.4163055427
1989	0.4162543989
1990	0.416155533
1991	0.416082698
1992	0.4160476065
1993	0.4159764344
1994	0.4159548543
1995	0.4158807554
1996	0.4158260503
1997	0.4157492743
1998	0.4156678627
1999	0.4156351002
2000	0.415580301
2001	0.4155381667
2002	0.415470881
2003	0.4154337086
2004	0.4153851333
2005	0.4153105384
2006	0.4152549646
2007	0.4152064249
2008	0.4151413611
2009	0.4149751898
2010	0.4149575269
2011	0.4149192156
2012	0.4148218499
2013	0.4147599222
2014	0.4146827291
2015	0.4146297643
2016	0.4145560156
2017	0.4144674089
2018	0.4144236806
2019	0.4144097625
2020	0.41439552
2021	0.4143163768
2022	0.4142856115
2023	0.4142234342
2024	0.4141687991
2025	0.4141211942
2026	0.4140757603
2027	0.4140284676
2028	0.4139596753
2029	0.4138828746
2030	0.4138615644
2031	0.413827958
2032	0.4138062513
2033	0.4137806849
2034	0.4137442296
2035	0.4137062697
2036	0.4136262249
2037	0.4135562984
2038	0.4135423968
2039	0.4134829478
2040	0.4134506473
2041	0.4133833522
2042	0.413288609
2043	0.4132526146
2044	0.4132136795
2045	0.4131974352
2046	0.413103552
2047	0.4130081615
2048	0.4129665472
2049	0.4129112022
2050	0.412857356
2051	0.4128148589
2052	0.4127176338
2053	0.4126819639
2054	0.4126279006
2055	0.4125986017
2056	0.4125434736
2057	0.4125134262
2058	0.4124623532
2059	0.4124197662
2060	0.4123527944
2061	0.4122554073
2062	0.4122379771
2063	0.412202079
2064	0.4121757289
2065	0.4121297566
2066	0.4121216877
2067	0.4121048304
2068	0.4120455175
2069	0.4119967957
2070	0.4119164778
2071	0.411864946
2072	0.4118378627
2073	0.411805928
2074	0.4117672162
2075	0.4117001469
2076	0.411647716
2077	0.4115354066
2078	0.4115001056
2079	0.4114893984
2080	0.4114252943
2081	0.4113400623
2082	0.411314087
2083	0.411272812
2084	0.4112300514
2085	0.4111849865
2086	0.4111399488
2087	0.4110958209
2088	0.4110797628
2089	0.4110598625
2090	0.4110430579
2091	0.4109993916
2092	0.4109736286
2093	0.4109325581
2094	0.4107979607
2095	0.410765419
2096	0.410715302
2097	0.4106746811
2098	0.4106419047
2099	0.4105755309
2100	0.4105295645
2101	0.4104805967
2102	0.4104685051
2103	0.4104550379
2104	0.4104027881
2105	0.4103522173
2106	0.4103178144
2107	0.4102833816
2108	0.4102634978
2109	0.410207555
2110	0.4101642187
2111	0.410108375
2112	0.4100829512
2113	0.4100238268
2114	0.4099547666
2115	0.4099083106
2116	0.4098381899
2117	0.4097581821
2118	0.4097405898
2119	0.4096558305
2120	0.4096099795
2121	0.4095583363
2122	0.4094655029
2123	0.4094294603
2124	0.4093682581
2125	0.4092878558
2126	0.4092082998
2127	0.4091486797
2128	0.4091001369
2129	0.4090577458
2130	0.4090177595
2131	0.4089939924
2132	0.4089141884
2133	0.4088835906
2134	0.4088211973
2135	0.4087630982
2136	0.4087134112
2137	0.4086763411
2138	0.4086014055
2139	0.408557023
2140	0.4084880275
2141	0.4084396584
2142	0.4083682539
2143	0.4083144315
2144	0.408291969
2145	0.4082560467
2146	0.408155374
2147	0.4081198714
2148	0.4080981542
2149	0.4080706597
2150	0.4080253482
2151	0.4079507643
2152	0.4078895894
2153	0.4078386763
2154	0.4077778416
2155	0.4077351791
2156	0.4076842524
2157	0.4076296076
2158	0.4076075316
2159	0.4075911418
2160	0.4075201262
2161	0.4075152609
2162	0.4074480183
2163	0.4073981449
2164	0.4073560474
2165	0.4073325012
2166	0.4072510905
2167	0.4072045024
2168	0.407164631
2169	0.4071441492
2170	0.4070916356
2171	0.4069921443
2172	0.4069555155
2173	0.4069370752
2174	0.4068979299
2175	0.4068789957
2176	0.4068374137
2177	0.4067706578
2178	0.4067115519
2179	0.4066662282
2180	0.4065640792
2181	0.406528612
2182	0.4065033555
2183	0.4064869852
2184	0.4064347321
2185	0.4063390544
2186	0.4063065878
2187	0.4062621508
2188	0.4061933151
2189	0.4061518237
2190	0.406110445
2191	0.4060686346
2192	0.4060309349
2193	0.4060051234
2194	0.4059334975
2195	0.4058952328
2196	0.4058596238
2197	0.4058395087
2198	0.4058247728
2199	0.4057725104
2200	0.4057227366
2201	0.4056804387
2202	0.4055905389
2203	0.4055077217
2204	0.405503597
2205	0.4054829669
2206	0.4054430065
2207	0.4054229388
2208	0.4053724544
2209	0.4053274116
2210	0.4053015814
2211	0.4052768945
2212	0.4051743755
2213	0.4051581883
2214	0.4050662777
2215	0.4050369146
2216	0.4050241066
2217	0.4049927188
2218	0.404887554
2219	0.4048485421
2220	0.4047729025
2221	0.4047555185
2222	0.4047078879
2223	0.4046593727
2224	0.4046246004
2225	0.4045961397
2226	0.4045683611
2227	0.4044974192
2228	0.4044627661
2229	0.4044361444
2230	0.404342312
2231	0.4042786207
2232	0.40425193
2233	0.4042177819
2234	0.4041675467
2235	0.4041150294
2236	0.4040202342
2237	0.4040049222
2238	0.4039828819
2239	0.4039421489
2240	0.4039031357
2241	0.403873179
2242	0.4038167856
2243	0.4037642172
2244	0.4037338881
2245	0.4036582521
2246	0.4036175793
2247	0.4035788878
2248	0.4035098766
2249	0.4034786383
2250	0.4034509787
2251	0.4033624855
2252	0.4033381638
2253	0.4032925545
2254	0.4032527009
2255	0.4032204063
2256	0.4031710355
2257	0.403104061
2258	0.4030522218
2259	0.4030027951
2260	0.4029509613
2261	0.4028838034
2262	0.402840871
2263	0.4028087065
2264	0.4027259469
2265	0.402636274
2266	0.4026043534
2267	0.4025275046
2268	0.4025078339
2269	0.4024798655
2270	0.4024552629
2271	0.4024146556
2272	0.4023908542
2273	0.4023554671
2274	0.4022955651
2275	0.402200759
2276	0.4021555393
2277	0.4020977069
2278	0.4020494447
2279	0.4020015083
2280	0.4019729436
2281	0.401917811
2282	0.4018884287
2283	0.4018309408
2284	0.4017712882
2285	0.4017363965
2286	0.4016802286
2287	0.4016341882
2288	0.4015882767
2289	0.4015277493
2290	0.4014698712
2291	0.4014399304
2292	0.4013845733
2293	0.4013351247
2294	0.4013089729
2295	0.4012554831
2296	0.4012188371
2297	0.4011946841
2298	0.4011409103
2299	0.4010898292
2300	0.4010405438
2301	0.4009926432
2302	0.4009363738
2303	0.4008859078
2304	0.4008268139
2305	0.4007943303
2306	0.4007526172
2307	0.4006665311
2308	0.4006350472
2309	0.4006037519
2310	0.4005558793
2311	0.4004907934
2312	0.4004766162
2313	0.4004574131
2314	0.4004166642
2315	0.4003554821
2316	0.4003143458
2317	0.4002854793
2318	0.4002384573
2319	0.4001786051
2320	0.4001623972
2321	0.4001308872
2322	0.4001012436
2323	0.4000533896
2324	0.4000086208
2325	0.3999835524
2326	0.3999359561
2327	0.3999070598
2328	0.3998915871
2329	0.3998781368
2330	0.3998167898
2331	0.3997939934
2332	0.3997506028
2333	0.3997330444
2334	0.3997214105
2335	0.3996814581
2336	0.3996067453
2337	0.3995553023
2338	0.3995237861
2339	0.3994563953
2340	0.3994262285
2341	0.3993759651
2342	0.3993196421
2343	0.3992493087
2344	0.3991618209
2345	0.399099719
2346	0.39903155
2347	0.3989929429
2348	0.3989560257
2349	0.3989114927
2350	0.3988397199
2351	0.3987849758
2352	0.3987174428
2353	0.3986586125
2354	0.3986341252
2355	0.398609256
2356	0.398569401
2357	0.3985057948
2358	0.3984795615
2359	0.3983990113
2360	0.3983819003
2361	0.3983469351
2362	0.3982234067
2363	0.3981814555
2364	0.3981239007
2365	0.3980844043
2366	0.3980405676
2367	0.3979490385
2368	0.3979450496
2369	0.3979274427
2370	0.39784819
2371	0.3977926096
2372	0.3977486007
2373	0.3977107848
2374	0.3976926015
2375	0.3976444975
2376	0.3975881636
2377	0.3975718598
2378	0.3975386029
2379	0.3974878415
2380	0.3974387178
2381	0.3973538888
2382	0.3973194026
2383	0.3972555533
2384	0.397216275
2385	0.3971765675
2386	0.3971295458
2387	0.3970970699
2388	0.3970008679
2389	0.3969596208
2390	0.3968981465
2391	0.3968721712
2392	0.3968085429
2393	0.3967871144
2394	0.3967301214
2395	0.3966636977
2396	0.3965997803
2397	0.3965482117
2398	0.3965083726
2399	0.3964941179
2400	0.3964811611
2401	0.3964677824
2402	0.396425363
2403	0.3963748894
2404	0.3963317505
2405	0.3963217352
2406	0.3962839424
2407	0.3962351437
2408	0.3960944122
2409	0.3960307283
2410	0.3959320172
2411	0.3958752241
2412	0.3958341612
2413	0.3957765941
2414	0.3957569422
2415	0.3957032951
2416	0.3956534735
2417	0.3956050555
2418	0.3955779082
2419	0.3955075229
2420	0.3954705722
2421	0.3954227667
2422	0.3953398862
2423	0.3953070545
2424	0.3952949764
2425	0.3952662661
2426	0.3952330724
2427	0.3951946758
2428	0.3951588813
2429	0.395069771
2430	0.3949678823
2431	0.3949365955
2432	0.3949014617
2433	0.3948515342
2434	0.3947972736
2435	0.3947297637
2436	0.3947030566
2437	0.3946625468
2438	0.3946291232
2439	0.3945984503
2440	0.3945616365
2441	0.3945382867
2442	0.3945153655
2443	0.394472397
2444	0.3944414544
2445	0.3943883206
2446	0.3943712328
2447	0.3943151332
2448	0.3942674997
2449	0.3942290338
2450	0.3941902542
2451	0.394155025
2452	0.3940909648
2453	0.3940494697
2454	0.3940291672
2455	0.3939906635
2456	0.3939606398
2457	0.3939293414
2458	0.3938935112
2459	0.3938236207
2460	0.3937709846
2461	0.3937616958
2462	0.3936791503
2463	0.3936330276
2464	0.3935844527
2465	0.3934713555
2466	0.3934497484
2467	0.3934225777
2468	0.3933843205
2469	0.3933465401
2470	0.393290712
2471	0.3932301488
2472	0.3931940293
2473	0.3931409572
2474	0.3930371559
2475	0.3929714766
2476	0.3929291024
2477	0.392888275
2478	0.3927689238
2479	0.3926749827
2480	0.3926177067
2481	0.3925624666
2482	0.3925132371
2483	0.392469034
2484	0.3924334406
2485	0.3924084938
2486	0.3923544033
2487	0.3923224924
2488	0.3922730014
2489	0.3922416448
2490	0.3921713456
2491	0.39214622
2492	0.3920970265
2493	0.3920469033
2494	0.3920043588
2495	0.3919628007
2496	0.3919280674
2497	0.3918947501
2498	0.3918099474
2499	0.3917601854
2500	0.3917237909
2501	0.3916772815
2502	0.3916688183
2503	0.3916230482
2504	0.3915692166
2505	0.3915380981
2506	0.3914484843
2507	0.3913873777
2508	0.3913587703
2509	0.3913065458
2510	0.3912772259
2511	0.3912523842
2512	0.3912173516
2513	0.3911778202
2514	0.391117395
2515	0.3910683618
2516	0.3910236812
2517	0.3909683981
2518	0.3909350476
2519	0.3908946364
2520	0.3908619617
2521	0.3908323621
2522	0.3907953617
2523	0.3907534486
2524	0.3906815977
2525	0.3906562807
2526	0.3905927214
2527	0.3905515892
2528	0.3905228928
2529	0.3904836355
2530	0.3904371394
2531	0.3903837739
2532	0.3903398475
2533	0.3902683
2534	0.390245048
2535	0.3901615585
2536	0.3901411449
2537	0.3900995864
2538	0.3900402051
2539	0.3899932473
2540	0.3899436327
2541	0.3899196495
2542	0.3898437186
2543	0.3898124551
2544	0.3897949461
2545	0.3897654287
2546	0.3897372433
2547	0.3897020506
2548	0.389667237
2549	0.3895865733
2550	0.389553005
2551	0.3895170796
2552	0.3894796242
2553	0.3894512172
2554	0.3894224389
2555	0.3894002724
2556	0.3893810098
2557	0.3893252728
2558	0.3893041987
2559	0.3892923539
2560	0.3892797724
2561	0.389214764
2562	0.3891878975
2563	0.3891179178
2564	0.3890463307
2565	0.3890031059
2566	0.388978063
2567	0.3889316332
2568	0.3888985251
2569	0.3888288059
2570	0.3887893909
2571	0.3887572574
2572	0.3887233056
2573	0.3886925189
2574	0.3886537321
2575	0.3886166113
2576	0.3885617393
2577	0.3885445166
2578	0.3885067885
2579	0.3884516103
2580	0.3883919471
2581	0.3883259676
2582	0.3882916288
2583	0.3882497373
2584	0.388231675
2585	0.3881840638
2586	0.3881470291
2587	0.3881096057
2588	0.388070457
2589	0.3880412521
2590	0.3880070353
2591	0.3879837858
2592	0.3879103307
2593	0.3878961834
2594	0.3878626468
2595	0.3878128273
2596	0.3877642176
2597	0.3877083092
2598	0.3876593911
2599	0.3876045585
2600	0.3875452196
2601	0.3875008044
2602	0.3874743761
2603	0.3874424537
2604	0.3874101413
2605	0.3873637274
2606	0.3873109163
2607	0.3872809887
2608	0.3872449589
2609	0.387181717
2610	0.3871599325
2611	0.3870960957
2612	0.3870647006
2613	0.3870387909
2614	0.3869746762
2615	0.3869147615
2616	0.3868760741
2617	0.3868500663
2618	0.3868128656
2619	0.3867462385
2620	0.3867294501
2621	0.3866374606
2622	0.3865985238
2623	0.3865766713
2624	0.3865698286
2625	0.3865169104
2626	0.3864797654
2627	0.3864167942
2628	0.3863818692
2629	0.3863356935
2630	0.3862835818
2631	0.386262327
2632	0.3861897412
2633	0.3861089304
2634	0.3860155942
2635	0.3859661284
2636	0.3859178325
2637	0.3858862279
2638	0.3858545927
2639	0.3858111173
2640	0.3857762889
2641	0.385748686
2642	0.3856917528
2643	0.3856738229
2644	0.3856355191
2645	0.3856068423
2646	0.3855413837
2647	0.3855000103
2648	0.3854861502
2649	0.385459315
2650	0.3854034002
2651	0.3853706188
2652	0.3853195184
2653	0.3852688591
2654	0.3852383382
2655	0.3852136654
2656	0.3851372561
2657	0.3851072962
